125.2127780430 125.2127780430 125.2151904726 125.2201283876 125.2277389466 125.2380706208 125.2509395730 125.2658621486 125.2820900431 125.2987182453 125.3148077016 125.3294819200 125.3419860524 125.3517161862 125.3582327425 125.3612702436 125.3607511508 125.3568062406 125.3497983527 125.3403400050 125.3292887465 125.3176996236 125.3067169449 125.2974042003 125.2905437161 125.2864745281 125.2850481386 125.2857401702 125.2878798256 125.2909106099 125.2945929723 125.2990781553 125.3048065332 125.3122318327 125.3214759296 125.3321358246 125.3434069633 125.3543713828 125.3642445366 125.3724944459 125.3788475623 125.3832290263 125.3856793624 125.3862748686 125.3850671989 125.3820496119 125.3771508715 125.3702522435 125.3612197390 125.3499434462 125.3363776322 125.3205776271 125.3027309239 125.2831798647 125.2624319723 125.2411524340 125.2201330742 125.2002352760 125.1823118497 125.1671233022 125.1552717642 125.1471730171 125.1430701719 125.1430701719 
125.2294522590 125.2294522590 125.2318289664 125.2366221170 125.2438603012 125.2534774156 125.2652308256 125.2786602066 125.2931074111 125.3077837133 125.3218530797 125.3345056550 125.3450108553 125.3527520216 125.3572506965 125.3581895837 125.3554413502 125.3491067585 125.3395600471 125.3274913322 125.3139251342 125.3001837606 125.2877620702 125.2780989258 125.2722802000 125.2707755289 125.2733429135 125.2791686169 125.2871715032 125.2963304196 125.3059181502 125.3155860829 125.3252952726 125.3351318205 125.3450915226 125.3549512375 125.3642978917 125.3726572510 125.3796241178 125.3849366542 125.3884870176 125.3902859380 125.3904041983 125.3889110661 125.3858251652 125.3810880049 125.3745637235 125.3660616605 125.3553739875 125.3423201303 125.3267919426 125.3087963201 125.2884933628 125.2662275325 125.2425466927 125.2182006547 125.1941091328 125.1712920733 125.1507659892 125.1334273669 125.1199599632 125.1108017125 125.1061794393 125.1061794393 
125.2407944891 125.2407944891 125.2431269705 125.2477870895 125.2547317876 125.2638258949 125.2747902295 125.2871754052 125.3003737259 125.3136631471 125.3262660541 125.3374064183 125.3463566411 125.3524735955 125.3552288785 125.3542407626 125.3493154113 125.3405027864 125.3281674694 125.3130647204 125.2963961925 125.2797999027 125.2652157999 125.2545842809 125.2494069909 125.2503217343 125.2569260580 125.2679804708 125.2818561926 125.2969868569 125.3121634821 125.3266331157 125.3400379015 125.3522618752 125.3632622987 125.3729565127 125.3811990121 125.3878245622 125.3927079320 125.3958032444 125.3971493108 125.3968441752 125.3950001838 125.3916938031 125.3869245313 125.3805943559 125.3725127683 125.3624244689 125.3500518415 125.3351439250 125.3175264426 125.2971506838 125.2741405053 125.2488353641 125.2218231136 125.1939504117 125.1662939003 125.1400769826 125.1165311773 125.0967294491 125.0814499306 125.0711337904 125.0659562550 125.0659562550 
125.2470873081 125.2470873081 125.2493852984 125.2539523894 125.2607068978 125.2694761101 125.2799597212 125.2917110572 125.3041447165 125.3165680043 125.3282257143 125.3383468741 125.3461862518 125.3510592727 125.3523741145 125.3496682689 125.3426586492 125.3313139654 125.3159540085 125.2973695432 125.2769346971 125.2566500235 125.2390198109 125.2266677315 125.2216905878 125.2249679140 125.2358467505 125.2524711469 125.2724831758 125.2936717597 125.3143464177 125.3334315985 125.3503767899 125.3649863457 125.3772485520 125.3872138127 125.3949393013 125.4004856176 125.4039361082 125.4054130255 125.4050762663 125.4031015170 125.3996426415 125.3947885531 125.3885276315 125.3807315555 125.3711642861 125.3595134790 125.3454362591 125.3286113236 125.3087929030 125.2858659721 125.2599037606 125.2312266735 125.2004556411 125.1685433226 125.1367566406 125.1065814814 125.0795370693 125.0569322703 125.0396558085 125.0281159900 125.0223736483 125.0223736483 
125.2488158250 125.2488158250 125.2510988347 125.2556265263 125.2623018841 125.2709367349 125.2812206165 125.2927042019 125.3048045383 125.3168307005 125.3280219464 125.3375888736 125.3447508920 125.3487683185 125.3489726207 125.3448028387 125.3358597210 125.3219910822 125.3034202963 125.2809198002 125.2560047529 125.2310703089 125.2093247776 125.1943287748 125.1890550037 125.1947548462 125.2103879106 125.2331985300 125.2598524034 125.2873742761 125.3135976154 125.3372098233 125.3575837822 125.3745488325 125.3881875866 125.3986942457 125.4062978904 125.4112348675 125.4137470585 125.4140851489 125.4125031510 125.4092384152 125.4044786581 125.3983237640 125.3907542531 125.3816181558 125.3706422502 125.3574649882 125.3416831532 125.3229048289 125.3008055567 125.2751891654 125.2460569285 125.2136865727 125.1787147460 125.1422021209 125.1056417747 125.0708589445 125.0397650351 125.0139954729 124.9945731309 124.9818092382 124.9755417228 124.9755417228 
125.2465962153 125.2465962153 125.2488860078 125.2534288488 125.2601299244 125.2688022846 125.2791339296 125.2906695859 125.3028145678 125.3148593178 125.3260164598 125.3354603550 125.3423618937 125.3459164819 125.3453689569 125.3400446507 125.3294010782 125.3131196706 125.2912597810 125.2644916944 125.2343979974 125.2037624735 125.1766396871 125.1578642661 125.1517159207 125.1600419919 125.1811900234 125.2110761969 125.2450617911 125.2792832529 125.3111325149 125.3391708912 125.3628186634 125.3820306887 125.3970443751 125.4082162913 125.4159336089 125.4205768317 125.4225100843 125.4220796441 125.4196076304 125.4153743754 125.4095895588 125.4023583914 125.3936536261 125.3833045056 125.3710084045 125.3563626361 125.3389089932 125.3181846145 125.2937777086 125.2653921480 125.2329281675 125.1965849682 125.1569820521 125.1152762601 125.0732201941 125.0330756387 124.9972967120 124.9679879066 124.9463457750 124.9324748739 124.9258069805 124.9258069805 
125.2411340634 125.2411340634 125.2434488045 125.2480524374 125.2548672109 125.2637217190 125.2743103028 125.2861700451 125.2986840917 125.3111089508 125.3226151511 125.3323287368 125.3393647312 125.3428500190 125.3419397280 125.3358375212 125.3238369756 125.3054095019 125.2803734589 125.2491833307 125.2133589299 125.1759942273 125.1420919412 125.1181704044 125.1104575674 125.1217822679 125.1494974133 125.1875549628 125.2296114595 125.2708282328 125.3082552567 125.3404836000 125.3671208138 125.3883452407 125.4046027090 125.4164287149 125.4243590852 125.4288945161 125.4304922392 125.4295659014 125.4264815206 125.4215434205 125.4149699022 125.4068640694 125.3971894223 125.3857602195 125.3722518028 125.3562286395 125.3371835783 125.3145832064 125.2879196090 125.2567753333 125.2209133504 125.1804045466 125.1357971884 125.0883085041 125.0399706336 124.9935972325 124.9523989954 124.9191772026 124.8953759493 124.8807110715 124.8739060540 124.8739060540 
125.2332041300 125.2332041300 125.2355542538 125.2402483955 125.2472400862 125.2563873967 125.2673991619 125.2798043799 125.2929560322 125.3060650434 125.3182491269 125.3285796181 125.3361150149 125.3399181299 125.3390613964 125.3326315908 125.3197528268 125.2996578436 125.2718542808 125.2364517990 125.1947190579 125.1498718256 125.1078436596 125.0772484375 125.0671523184 125.0820245768 125.1175689917 125.1648891953 125.2155336598 125.2637178299 125.3063534070 125.3422670828 125.3713999338 125.3942371771 125.4114686420 125.4238126477 125.4319387762 125.4364437226 125.4378508809 125.4366156073 125.4331255962 125.4276914072 125.4205272286 125.4117267507 125.4012424947 125.3888771213 125.3742910734 125.3570246490 125.3365291190 125.3122031118 125.2834361604 125.2496688905 125.2104868561 125.1657698998 125.1159152387 125.0621277789 125.0067061087 124.9531354430 124.9056750500 124.8681862597 124.8425062117 124.8276653073 124.8211959747 124.8211959747 
125.2236416275 125.2236416275 125.2260274003 125.2308215321 125.2380233498 125.2475348451 125.2590881681 125.2722047279 125.2862010010 125.3002335528 125.3133608488 125.3245987770 125.3329557193 125.3374438957 125.3370723067 125.3308330332 125.3176998730 125.2966708607 125.2669093038 125.2280743627 125.1809705491 125.1286265773 125.0776644700 125.0390195345 125.0256460244 125.0447281371 125.0892506774 125.1464245566 125.2054713310 125.2599118932 125.3068392508 125.3455403996 125.3764067995 125.4002729949 125.4180736523 125.4306905138 125.4388992797 125.4433632034 125.4446440263 125.4432143974 125.4394635005 125.4336925320 125.4261007437 125.4167664913 125.4056302817 125.3924866811 125.3769884362 125.3586611656 125.3369242705 125.3111153569 125.2805211210 125.2444261768 125.2022018466 125.1534679329 125.0983661640 125.0379674867 124.9747609106 124.9129910061 124.8583319048 124.8162684706 124.7893194441 124.7753535391 124.7699776990 124.7699776990 
125.2133345358 125.2133345358 125.2157455191 125.2206276056 125.2280404356 125.2379446112 125.2501048143 125.2640359796 125.2790131704 125.2941326620 125.3083916017 125.3207552928 125.3301951553 125.3356948208 125.3362312409 125.3307430416 125.3181038931 125.2971304294 125.2666802320 125.2259451602 125.1751215340 125.1166996728 125.0574639856 125.0103765502 124.9930307082 125.0168152122 125.0705103615 125.1366879106 125.2025425269 125.2614329473 125.3109919313 125.3511181961 125.3826772084 125.4068195564 125.4246744555 125.4372371574 125.4453457492 125.4496935702 125.4508510765 125.4492847146 125.4453671758 125.4393773347 125.4314911995 125.4217678358 125.4101358801 125.3963858280 125.3801704021 125.3610114472 125.3383097369 125.3113555623 125.2793432662 125.2414018883 125.1966674055 125.1444402912 125.0844921006 125.0175892148 124.9462393681 124.8754326802 124.8126404961 124.7657846493 124.7386200814 124.7271047366 124.7238953777 124.7238953777 
125.2032059663 125.2032059663 125.2056228087 125.2105617801 125.2181556531 125.2284369665 125.2412115383 125.2559893367 125.2720010481 125.2882804554 125.3037663300 125.3173837290 125.3280857821 125.3348556513 125.3366782818 125.3324952335 125.3211589122 125.3014117483 125.2719404986 125.2316096389 125.1800765144 125.1191237385 125.0550544702 125.0017367305 124.9807343952 125.0087254984 125.0692043380 125.1407754805 125.2097312534 125.2699159052 125.3196754414 125.3594551021 125.3904578759 125.4140179392 125.4313530819 125.4434932370 125.4512816025 125.4554000470 125.4563974953 125.4547123148 125.4506853235 125.4445629679 125.4364923127 125.4265111940 125.4145377942 125.4003632724 125.3836487561 125.3639250661 125.3405919443 125.3129147134 125.2800208376 125.2409075555 125.1944866482 125.1397169869 125.0759119184 125.0033462530 124.9242711017 124.8442108571 124.7726633581 124.7209838302 124.6951471204 124.6880799377 124.6882897756 124.6882897756 
125.1941754934 125.1941754934 125.1965744242 125.2015271462 125.2092474779 125.2198487972 125.2331843141 125.2487609689 125.2657655230 125.2831726755 125.2998719339 125.3147636007 125.3268045561 125.3350074804 125.3384071297 125.3360090003 125.3267363171 125.3093978762 125.2827205998 125.2455403708 125.1973414038 125.1394817986 125.0775318970 125.0246308575 125.0028980558 125.0320071482 125.0924623994 125.1623185243 125.2286025725 125.2858979892 125.3329826546 125.3704838122 125.3996438239 125.4217693466 125.4380254337 125.4493836617 125.4566308153 125.4603960632 125.4611788784 125.4593707464 125.4552684102 125.4490786965 125.4409164300 125.4307980132 125.4186336518 125.4042205097 125.3872372288 125.3672380325 125.3436433475 125.3157246276 125.2825846126 125.2431418525 125.1961429713 125.1402538005 125.0743296935 124.9980387525 124.9130705208 124.8250211825 124.7451802753 124.6890968346 124.6664129426 124.6655946835 124.6701509661 124.6701509661 
125.1870904731 125.1870904731 125.1894502112 125.1943726971 125.2021515123 125.2129811280 125.2267637927 125.2430062787 125.2608577310 125.2792453849 125.2970260267 125.3130951274 125.3264359037 125.3361172259 125.3412586363 125.3409805342 125.3343564118 125.3203889619 125.2980504537 125.2664709193 125.2254382161 125.1764839676 125.1248422748 125.0819536216 125.0655995811 125.0895688948 125.1402578599 125.2000660239 125.2577260496 125.3081646090 125.3499933835 125.3835440172 125.4097738158 125.4297542838 125.4444673462 125.4547441860 125.4612629010 125.4645661512 125.4650819551 125.4631408406 125.4589870212 125.4527833862 125.4446112819 125.4344667721 125.4222552117 125.4077853094 125.3907624406 125.3707793166 125.3473011082 125.3196425546 125.2869372256 125.2481052934 125.2018391601 125.1466530520 125.0810957666 125.0043202669 124.9173302449 124.8252345702 124.7401239224 124.6812068642 124.6629487274 124.6684594588 124.6769504550 124.6769504550 
125.1826254374 125.1826254374 125.1849347895 125.1897951557 125.1975654349 125.2085086051 125.2225707974 125.2392633524 125.2577127219 125.2768207824 125.2954360481 125.3124721014 125.3269586720 125.3380396430 125.3449403727 125.3469247701 125.3432600824 125.3332107841 125.3160976878 125.2914901504 125.2596494861 125.2223831652 125.1843718695 125.1544233169 125.1444393482 125.1621411825 125.2000007762 125.2463052047 125.2924271012 125.3338530794 125.3689249072 125.3975063628 125.4201209836 125.4374974694 125.4503618023 125.4593567089 125.4650200447 125.4677872865 125.4680016568 125.4659245369 125.4617431928 125.4555749570 125.4474681157 125.4374003095 125.4252753059 125.4109184773 125.3940702841 125.3743759001 125.3513684142 125.3244434104 125.2928248796 125.2555276500 125.2113328795 125.1588172204 125.0965255445 125.0234695464 124.9402743634 124.8513802889 124.7682151501 124.7105397221 124.6956663535 124.7038116135 124.7134794737 124.7134794737 
125.1811620992 125.1811620992 125.1834247435 125.1882124545 125.1959207532 125.2068539634 125.2209891624 125.2378497953 125.2565644686 125.2760422899 125.2951543532 125.3128560402 125.3282389928 125.3405307884 125.3490670918 125.3532578063 125.3525651470 125.3465129558 125.3347558237 125.3172543544 125.2946223973 125.2687014319 125.2432839142 125.2244791877 125.2194491012 125.2321745252 125.2588767649 125.2925912090 125.3273959403 125.3596712555 125.3877286278 125.4110813831 125.4298625635 125.4444669032 125.4553602635 125.4629892947 125.4677442864 125.4699477535 125.4698541829 125.4676536590 125.4634759380 125.4573935187 125.4494232787 125.4395267240 125.4276089463 125.4135160188 125.3970298778 125.3778590064 125.3556228968 125.3298288224 125.2998416107 125.2648521299 125.2238608247 125.1757144782 125.1192775323 125.0538962826 124.9804183035 124.9030418447 124.8316894766 124.7821538508 124.7663631042 124.7703788227 124.7770968327 124.7770968327 
125.1826826884 125.1826826884 125.1849151726 125.1896399840 125.1972507499 125.2080551621 125.2220422621 125.2387576649 125.2573641764 125.2768169053 125.2960425840 125.3140599731 125.3300321538 125.3432695822 125.3532086730 125.3593868841 125.3614308274 125.3590730726 125.3522169990 125.3410751385 125.3264061786 125.3098454390 125.2942163749 125.2834811725 125.2817424206 125.2910397920 125.3095459001 125.3333644164 125.3587275697 125.3829889298 125.4046673283 125.4231293709 125.4382515162 125.4501728623 125.4591423077 125.4654335021 125.4693014344 125.4709623888 125.4705862060 125.4682946583 125.4641626200 125.4582203011 125.4504556347 125.4408162972 125.4292108983 125.4155086751 125.3995366348 125.3810727303 125.3598336650 125.3354567658 125.3074777222 125.2753110144 125.2382497016 125.1955197231 125.1464563231 125.0909184003 125.0300954628 124.9677692258 124.9115170813 124.8717698859 124.8550009596 124.8534327734 124.8559810351 124.8559810351 
125.1867246850 125.1867246850 125.1889468335 125.1936254537 125.2011139384 125.2116847905 125.2253192178 125.2415949781 125.2597403322 125.2787927400 125.2977637913 125.3157524684 125.3319973611 125.3458844714 125.3569330635 125.3647785624 125.3691667381 125.3699707707 125.3672423812 125.3613073203 125.3529073064 125.3433619794 125.3346592665 125.3292853740 125.3295704163 125.3366037421 125.3495201807 125.3662062018 125.3843773964 125.4022262786 125.4185862382 125.4328350993 125.4447260983 125.4542365445 125.4614590840 125.4665321354 125.4695986421 125.4707831809 125.4701803852 125.4678502449 125.4638175949 125.4580741153 125.4505816985 125.4412762816 125.4300713058 125.4168598853 125.4015146092 125.3838838261 125.3637835300 125.3409850132 125.3152008600 125.2860765394 125.2532031141 125.2161800661 125.1747765244 125.1292581513 125.0809360954 125.0328673015 124.9902306843 124.9591821948 124.9429415224 124.9376436127 124.9370317605 124.9370317605 
125.1924361549 125.1924361549 125.1946595597 125.1992986563 125.2066392878 125.2168916564 125.2300151060 125.2456254947 125.2630374105 125.2813955360 125.2998161535 125.3174888016 125.3337274375 125.3479833935 125.3598385896 125.3689950587 125.3752724090 125.3786213143 125.3791585175 125.3772251019 125.3734608967 125.3688684380 125.3648075358 125.3628303925 125.3642900067 125.3698149685 125.3790156364 125.3907682384 125.4037310202 125.4167278896 125.4289064789 125.4397374023 125.4489437675 125.4564185083 125.4621546144 125.4661941715 125.4685941296 125.4694047841 125.4686574261 125.4663585896 125.4624890914 125.4570064738 125.4498496477 125.4409446061 125.4302101169 125.4175623148 125.4029171247 125.3861895482 125.3672892579 125.3461130017 125.3225365210 125.2964125960 125.2675879776 125.2359602802 125.2016042245 125.1649967525 125.1273405956 125.0908828014 125.0589073607 125.0348511495 125.0203145425 125.0135120016 125.0112268983 125.0112268983 
125.1987266968 125.1987266968 125.2009499291 125.2055396759 125.2127032127 125.2225780592 125.2350961042 125.2499121269 125.2664336265 125.2839216038 125.3016045645 125.3187654776 125.3347902172 125.3491848869 125.3615757495 125.3717043878 125.3794271546 125.3847244072 125.3877217602 125.3887214991 125.3882355026 125.3870000281 125.3859394016 125.3860407145 125.3881283838 125.3926064850 125.3993290627 125.4077172999 125.4170056948 125.4264577775 125.4354836711 125.4436702120 125.4507604778 125.4566142152 125.4611672721 125.4643975632 125.4662993335 125.4668652151 125.4660750571 125.4638905711 125.4602548790 125.4550959529 125.4483327777 125.4398829620 125.4296705257 125.4176326667 125.4037244323 125.3879204228 125.3702130750 125.3506080052 125.3291186806 125.3057656681 125.2805898832 125.2536937006 125.2253255890 125.1960164594 125.1667472346 125.1390631159 125.1149569156 125.0963118837 125.0839615394 125.0771350954 125.0742862672 125.0742862672 
125.2044561575 125.2044561575 125.2066683041 125.2111886679 125.2181494405 125.2276193703 125.2395043779 125.2534952133 125.2690869543 125.2856518771 125.3025265805 125.3190830854 125.3347728083 125.3491466713 125.3618605230 125.3726750757 125.3814570748 125.3881854061 125.3929628381 125.3960307062 125.3977794368 125.3987424072 125.3995564168 125.4008748806 125.4032383296 125.4069427352 125.4119757678 125.4180643937 125.4247919338 125.4317156223 125.4384446161 125.4446735059 125.4501840694 125.4548303484 125.4585178661 125.4611829585 125.4627749706 125.4632425153 125.4625243856 125.4605453912 125.4572169854 125.4524420351 125.4461226167 125.4381694462 125.4285115158 125.4171046389 125.4039378049 125.3890364868 125.3724624125 125.3543100254 125.3347011997 125.3137819325 125.2917274937 125.2687647759 125.2452197667 125.2215898725 125.1986202835 125.1773297986 125.1588999953 125.1443632053 125.1341779708 125.1280380766 125.1252372881 125.1252372881 
125.2085947637 125.2085947637 125.2107828278 125.2152151805 125.2219612684 125.2310332678 125.2423166542 125.2555333547 125.2702537567 125.2859471516 125.3020456494 125.3180001456 125.3333186653 125.3475875371 125.3604808388 125.3717642973 125.3812983424 125.3890427807 125.3950631919 125.3995366933 125.4027521093 125.4050972453 125.4070253521 125.4089966873 125.4114018557 125.4144893309 125.4183285560 125.4228260194 125.4277791167 125.4329381064 125.4380545671 125.4429093797 125.4473230005 125.4511539670 125.4542909319 125.4566418706 125.4581228717 125.4586483326 125.4581241084 125.4564447832 125.4534955703 125.4491584980 125.4433217897 125.4358909180 125.4267997513 125.4160203926 125.4035705777 125.3895177546 125.3739792562 125.3571184773 125.3391379200 125.3202715337 125.3007807302 125.2809598376 125.2611556049 125.2417990951 125.2234354217 125.2067204181 125.1923458362 125.1808791679 125.1725793454 125.1673362386 125.1648382504 125.1648382504 
